hour_of_year,day_of_week,day_type,season,hour_of_day,temperature,precipitation,irradiance,electricity_demand
8243.0,Friday,Weekend,Winter,Night,12.130043595489541,2.5126218505321694,333.21129967112466,9927.54393911071
8244.0,Sunday,Weekday,Summer,Midday,30.677208551027267,0.3827285071117973,416.2857906799039,26739.097172777943
8245.0,Wednesday,Weekday,Fall,Evening,24.20931338827206,0.13163398240110413,309.71350444845035,20234.325672705156
8246.0,Monday,Weekday,Summer,Night,30.79496768148816,0.1707496213564288,191.76485844643898,26710.286917535563
8247.0,Friday,Weekday,Spring,Evening,8.664856762747725,0.5220858644807618,0.0,8004.770555490046
8248.0,Thursday,Weekday,Spring,Night,9.89866994806867,0.36139463364083496,91.39586587694471,8266.28052337158
8249.0,Sunday,Weekday,Winter,Morning,40.0,0.05016206429598258,141.891578125657,34155.53046487205
8250.0,Saturday,Weekend,Fall,Night,30.216847209542784,0.002652507408723026,305.8491685052826,21941.223522136374
8251.0,Thursday,Weekday,Winter,Midday,14.279341700384187,0.021572352569270037,206.7360563001343,9333.846644658272
8252.0,Tuesday,Weekday,Summer,Midday,25.22929335112718,0.20893658538081927,277.72957650327555,15907.83076076202
8253.0,Monday,Weekday,Winter,Morning,0.7405037916561614,0.14075973548515092,36.696147779410296,4629.294980478314
8254.0,Tuesday,Weekday,Spring,Afternoon,29.006326393551085,0.11256018018251446,403.50681344341297,19292.15801928447
8255.0,Friday,Weekday,Winter,Night,15.831922858806562,0.21903969523115563,153.89749238712344,10291.883227383942
8256.0,Sunday,Weekend,Fall,Night,5.095085103404669,0.13814935020663194,93.24299622816751,6287.268919629004
8257.0,Sunday,Weekday,Spring,Evening,32.60334128093358,0.20361450012387455,316.13137535448664,28030.31668557332
8258.0,Friday,Weekday,Winter,Night,25.300616369214207,3.63846146578918,311.0003337258508,19563.855333739888
8259.0,Thursday,Weekday,Winter,Midday,-2.192892651102248,0.2767300831404303,0.0,5490.454649156523
8260.0,Saturday,Weekday,Spring,Night,15.96031168247586,0.523157700106173,132.35551205412358,10661.150711376296
8261.0,Thursday,Weekend,Spring,Night,21.17822017339111,0.2765830360891663,239.08315994783567,13228.716729009948
8262.0,Sunday,Weekday,Winter,Night,8.329526693516462,1.4655946393787112,13.723053528890802,6216.755905585708
8263.0,Friday,Weekday,Winter,Night,17.697629871547495,0.01363458855374744,27.432667986820775,10197.002783670925
8264.0,Friday,Weekend,Fall,Night,17.23333747830761,0.01333171933905719,243.08954836140356,10804.522630497659
8265.0,Monday,Weekday,Spring,Midday,20.986254716332233,0.15301157995387638,384.8758772977428,13945.137046271673
8266.0,Friday,Weekday,Winter,Night,2.8148062483843717,0.5291714545695215,97.82295361601264,5927.561245944421
8267.0,Saturday,Weekday,Winter,Morning,22.629756364877913,0.1593698697488818,272.6460621222509,16801.39170078724
8268.0,Tuesday,Weekday,Fall,Night,17.30548041132778,0.20539399983389706,171.0106784250914,13629.620840086243
8269.0,Wednesday,Weekday,Fall,Midday,-0.20704095141759282,0.013841909365398641,90.44754727309899,6541.074706730736
8270.0,Saturday,Weekday,Summer,Night,12.944751272434528,1.0512875898946672,321.4089843246392,11196.61827667326
8271.0,Monday,Weekday,Fall,Night,2.631568189720385,2.014724656936842,71.36063217203531,6164.820426430705
8272.0,Sunday,Weekday,Winter,Afternoon,27.61086202721709,0.7913315455562637,273.06861275993884,21074.33906098895
8273.0,Thursday,Weekday,Summer,Afternoon,4.417278509114672,1.6120220291423766,183.94840677726964,6238.067411350029
8274.0,Thursday,Weekday,Winter,Afternoon,19.47754796838837,0.18279813609143403,110.49880255885653,12601.746163321208
8275.0,Tuesday,Weekday,Winter,Night,-8.098262639584,1.0516118221832034,0.0,5083.1485065351335
8276.0,Saturday,Weekday,Summer,Morning,34.32928190718464,1.396513925498705,375.42063034485375,24114.838967784668
8277.0,Sunday,Weekday,Fall,Midday,23.301254825155823,1.7163728247447114,375.9898603417292,14159.231867789294
8278.0,Saturday,Weekday,Spring,Night,32.450666628646495,0.14979797653195953,326.1540197496061,22429.006065869915
8279.0,Tuesday,Weekday,Spring,Night,-10.612337141780053,0.586983388814484,0.0,5700.132696329672
8280.0,Sunday,Weekend,Winter,Night,19.179899506674307,0.1190881478416776,177.79015755951764,13223.738060322867
8281.0,Thursday,Weekday,Summer,Morning,17.321842171143032,0.14390711218095864,113.26211357018626,13059.454282501154
8282.0,Sunday,Weekday,Fall,Night,17.17025438747387,0.012206287463261356,127.1658802541344,12563.859461129663
8283.0,Saturday,Weekday,Fall,Night,9.555229612125128,0.8004248555255017,222.14193807887858,8362.189363095298
8284.0,Monday,Weekday,Fall,Night,18.013664921010573,0.096811242259147,5.587750774452616,11767.074255157033
8285.0,Tuesday,Weekday,Spring,Night,-11.83854128861477,0.11433292956369334,0.0,6039.43172621158
8286.0,Sunday,Weekday,Spring,Evening,27.216893984673895,0.029968989806469448,303.4101723489826,17632.943419544823
8287.0,Friday,Weekday,Fall,Midday,-4.427218946256232,1.0998058675505176,149.32040283035113,4949.220488556242
8288.0,Tuesday,Weekday,Fall,Evening,37.17390003757858,0.1258991180790534,364.83930342693657,27693.30942228755
8289.0,Wednesday,Weekday,Spring,Night,40.0,1.8402617432949202,540.35661058537,32537.00580297499
8290.0,Monday,Weekday,Spring,Morning,3.6654822319925078,2.1243198026942087,309.0564153420247,6547.9181669719055
8291.0,Friday,Weekday,Fall,Night,21.755183219234887,0.28077853664029195,312.7519366086617,15916.987244752616
8292.0,Sunday,Weekday,Spring,Night,-1.2072689202534406,0.23934869936104997,0.0,6193.1439346686975
8293.0,Saturday,Weekend,Fall,Evening,12.42566490871206,1.222430092387643,324.94549551619235,11070.893842743535
8294.0,Sunday,Weekday,Spring,Midday,13.411150646678767,0.14557890330117917,123.30444145168921,11058.50131710365
8295.0,Sunday,Weekend,Winter,Midday,18.299766266239807,0.011792233193593571,128.39234655960206,13708.659389633025
8296.0,Sunday,Weekend,Winter,Midday,12.412679547772033,0.299760999297339,320.6732155696592,10033.356178510026
8297.0,Sunday,Weekend,Summer,Morning,26.85628491907748,0.12518210164700666,318.9756700259577,19914.783706666265
8298.0,Saturday,Weekday,Spring,Morning,23.53660340454612,0.3208526024503624,243.2224714586736,15982.720021827421
8299.0,Friday,Weekday,Winter,Evening,13.290823958470689,0.1402824918445425,183.70628194748755,8960.225726151551
8300.0,Sunday,Weekday,Winter,Night,21.102387551598518,0.007201819122703679,259.74964825294455,12910.175207372587
8301.0,Sunday,Weekend,Spring,Night,16.71243691034382,0.2951208740837341,264.1627722120911,9944.337395108483
8302.0,Thursday,Weekend,Winter,Morning,-3.67618753368728,0.34520579617645014,186.96991412094002,5134.451608992443
8303.0,Wednesday,Weekday,Spring,Night,21.351493590057586,4.133227866391274,333.72919636826214,13761.760906859228
8304.0,Friday,Weekday,Winter,Night,35.19474611030182,0.06989519804637279,370.2196736568237,28617.260553268603
8305.0,Saturday,Weekday,Spring,Night,-0.14744181279892388,0.963010612860695,149.93795264175472,6207.678397505126
8306.0,Saturday,Weekend,Winter,Night,29.1392961666572,0.5309560741396,429.4547119909452,23588.01232053103
8307.0,Monday,Weekday,Spring,Night,35.0476698999107,0.389521695706601,365.35015376344666,29367.617716881585
8308.0,Sunday,Weekday,Winter,Night,15.06284578968144,1.712955245222822,337.57424514228114,10452.558265573914
8309.0,Wednesday,Weekday,Winter,Morning,-15.0,5.397821920075141,0.0,6794.404394379326
8310.0,Thursday,Weekday,Winter,Morning,20.610344088217595,1.2459994471728932,310.21665361773864,12632.889389313566
8311.0,Tuesday,Weekend,Winter,Afternoon,-2.310375720844526,1.1783654210299528,295.47255542362427,5309.819058416032
8312.0,Sunday,Weekday,Winter,Morning,28.30962842847427,1.5204436890639508,206.83232826769927,18261.24541344876
8313.0,Friday,Weekend,Summer,Midday,10.646884043371049,1.099656585513257,461.29019883406033,8433.421641120705
8314.0,Tuesday,Weekday,Spring,Midday,3.862826910643923,0.44601919781657134,167.09773453872668,6395.805413953927
8315.0,Sunday,Weekday,Summer,Afternoon,33.500569015761265,0.011112055473175064,266.1569761369898,27677.097391864598
8316.0,Saturday,Weekend,Spring,Midday,18.80494092418368,0.2388797184432373,190.72217985629692,14482.980403628939
8317.0,Friday,Weekend,Winter,Night,4.845470178548354,1.8719909082845057,228.5882581439332,7846.593692568265
8318.0,Saturday,Weekend,Winter,Night,13.265484183615209,0.6528455845655573,117.16362707411469,10999.082603284147
8319.0,Wednesday,Weekday,Summer,Midday,36.59504420780388,0.0018264533145533335,204.45448761120707,32767.195487325076
8320.0,Thursday,Weekend,Spring,Evening,-0.6295165298641532,2.5483959339857822,272.9771624006049,5928.80731667406
8321.0,Monday,Weekend,Winter,Morning,32.071508884110884,0.3687782255187056,401.89009640506134,25220.024676828056
8322.0,Monday,Weekday,Winter,Night,-0.09708768986139305,0.5966655578534352,157.20588441442138,5479.534145896953
8323.0,Sunday,Weekday,Winter,Morning,13.196499857751759,0.9620027904883911,334.88658522108267,9049.672967860464
8324.0,Sunday,Weekend,Winter,Night,26.930451193251137,0.5502051738625321,338.0367019340778,17327.851050307698
8325.0,Friday,Weekday,Fall,Night,13.478381140041332,1.1676564838594057,450.1563837263094,8924.781378667736
8326.0,Sunday,Weekend,Winter,Night,15.577237778401546,0.1898821579920611,116.4344638585601,9734.570414687718
8327.0,Friday,Weekday,Winter,Morning,10.941830792323959,0.17357410110842642,365.8956879570631,8563.973215008957
8328.0,Friday,Weekday,Summer,Midday,4.732031178927201,2.712271329478839,339.6492555829458,6642.843534697336
8329.0,Friday,Weekend,Fall,Night,20.865553730768678,0.24421374702485843,407.0505583383196,16636.716999519933
8330.0,Friday,Weekday,Summer,Night,4.577346739874141,0.22352346232645826,144.9221662584366,6951.048041267774
8331.0,Friday,Weekday,Winter,Night,19.05841423772361,0.0817052877397424,240.43842863837878,13457.142462317459
8332.0,Sunday,Weekend,Winter,Night,20.112167458131623,0.7484242250428539,306.9506015868529,13745.063484213819
8333.0,Friday,Weekday,Spring,Night,29.143655352499128,0.8982450562998823,456.3675646342021,20080.9261604224
8334.0,Saturday,Weekday,Fall,Morning,0.5604803613257179,1.0883925923413846,130.7180779253287,4973.162008027805
8335.0,Sunday,Weekday,Winter,Night,38.602449444303346,0.5573470005575627,207.39265841129776,27879.332653328616
8336.0,Saturday,Weekday,Spring,Morning,17.693939783665343,0.9336341168506384,335.5653183855437,11144.187221316677
8337.0,Tuesday,Weekend,Spring,Night,23.116497587139072,0.023683166337174155,420.8094209942811,15639.10364491201
8338.0,Monday,Weekday,Fall,Night,27.958938845747863,0.04088390058247238,212.68223819000485,20452.58579841989
8339.0,Friday,Weekday,Fall,Midday,17.58572111303316,1.9411776929910092,337.79550868036665,12899.066931885252
8340.0,Friday,Weekday,Winter,Night,16.783213115244614,0.09315884148362202,144.1947691843258,12922.854149787663
8341.0,Friday,Weekday,Winter,Morning,17.202173529049105,0.0713137182935143,0.0,13360.715218553261
8342.0,Friday,Weekday,Winter,Night,7.228334415086498,0.7829802576130425,76.96756557102628,8095.940831534548
8343.0,Sunday,Weekday,Fall,Night,25.752328147934172,0.019608463738230664,452.641909345399,20962.82517651596
8344.0,Monday,Weekend,Spring,Night,31.70270974484184,0.1994866391876074,401.8144782799525,25899.134719465535
8345.0,Monday,Weekend,Summer,Morning,37.11233066003551,0.24428630351657088,216.9335638207584,30813.592094895725
8346.0,Saturday,Weekday,Summer,Night,10.546464112850526,0.3785283958667996,198.50715679617187,8109.89636140593
8347.0,Thursday,Weekday,Summer,Night,29.061864413535254,0.03977489062774109,106.96038814404483,19366.39318820574
8348.0,Saturday,Weekday,Fall,Midday,6.507451521503349,0.718180351662364,198.1587649581706,6355.97544927756
8349.0,Saturday,Weekend,Summer,Evening,8.38345730322447,0.10018751407759968,282.7641296065949,6743.556703002017
8350.0,Sunday,Weekday,Fall,Afternoon,-5.28986991414326,1.9892606913686501,95.95912280654622,4870.146856038369
8351.0,Monday,Weekday,Summer,Midday,11.205878734435483,0.8166134043494869,187.72865816057165,8219.012296308632
8352.0,Wednesday,Weekday,Winter,Evening,18.294982191750634,0.780797995225781,209.93333704784072,12480.867493074506
8353.0,Saturday,Weekday,Summer,Night,9.85400698034533,0.632804670939729,132.4642927257632,8759.835831188637
8354.0,Saturday,Weekday,Spring,Midday,9.880365078520532,0.09393676611632074,149.61129512352213,8678.418039199605
8355.0,Sunday,Weekday,Winter,Midday,3.8429913041713064,0.01638266800773469,14.17442887918915,6282.277439109831
8356.0,Sunday,Weekday,Spring,Midday,3.111774542480987,0.3050541172670408,279.8314701048294,6254.780980993553
8357.0,Friday,Weekday,Summer,Night,10.928976449288598,0.09166206785544206,48.41548397735974,7380.206560642058
8358.0,Tuesday,Weekend,Summer,Night,30.327444832344845,0.9794601933364778,272.45391208042304,20038.18760532925
8359.0,Wednesday,Weekday,Fall,Morning,14.606066398110821,0.8748453653762166,143.25885154297816,8753.131441237163
8360.0,Wednesday,Weekend,Winter,Evening,-1.212710995349596,0.4475253886570582,30.89271756067734,4805.12149606928
8361.0,Saturday,Weekday,Summer,Night,15.64514358210578,0.05602660964711603,169.24618549735322,10064.6520549494
8362.0,Saturday,Weekday,Fall,Night,9.319045486024947,1.656848520038595,95.90431540963523,7866.997799526193
8363.0,Monday,Weekday,Summer,Night,-8.638485405174997,0.3127093280972207,73.11773126025554,6341.544429898866
8364.0,Thursday,Weekday,Fall,Afternoon,39.232459332638925,0.08083282730109792,503.1857569576969,38258.69076209693
8365.0,Sunday,Weekday,Summer,Night,11.425665693636123,0.3543317480500936,120.40201741205406,10052.056303312345
8366.0,Saturday,Weekday,Spring,Evening,16.736044482497814,0.18189116417684642,153.40050109656116,13022.049887681611
8367.0,Saturday,Weekday,Winter,Night,29.39723733244179,0.6509508658035283,360.37828811273175,24359.052426760507
8368.0,Saturday,Weekday,Spring,Night,-4.686130354447858,1.1574911609304335,98.86231415773554,5890.0636031907625
8369.0,Sunday,Weekday,Winter,Afternoon,-1.3004527748489814,0.3442241357757557,21.4320662662343,5354.266362328051
8370.0,Friday,Weekday,Winter,Night,-15.0,0.893395095126504,0.0,7421.063677031117
8371.0,Thursday,Weekday,Fall,Night,20.108407457767996,0.1552622672805674,326.34755616165506,12811.205253231581
8372.0,Tuesday,Weekend,Winter,Night,23.16335763353368,0.7621095863082201,425.6162016019718,14682.550990121064
8373.0,Saturday,Weekday,Winter,Night,-10.220311773807836,0.1824672672441866,14.600064988245492,5331.6020129245535
8374.0,Monday,Weekday,Summer,Afternoon,22.541114211272014,0.05528309142024701,73.02897252921224,13741.245683098517
8375.0,Friday,Weekday,Fall,Morning,24.777820499898134,0.09332290298810864,212.90693757364738,16540.971299697856
8376.0,Friday,Weekday,Summer,Midday,6.666765648562885,0.011808095153822307,179.71783656268724,6929.231000399531
8377.0,Monday,Weekend,Summer,Midday,12.931835169604275,0.1860808906366468,97.16294270316304,10314.826951832074
8378.0,Tuesday,Weekday,Summer,Evening,18.64307852591954,0.016647368434394405,307.65086665486086,14134.723253762713
8379.0,Saturday,Weekday,Winter,Night,-3.103578982482901,0.08605780877792185,83.79695310306154,5918.471194268304
8380.0,Friday,Weekend,Winter,Midday,17.031450501610504,0.34337614589660037,262.86945266853365,11624.552816469797
8381.0,Friday,Weekend,Spring,Morning,21.263531361071003,0.009045526038864327,214.73178240364834,13218.105462456115
8382.0,Saturday,Weekend,Summer,Night,14.805468721382876,0.28670809442797435,319.0812282295449,9294.370361328232
8383.0,Friday,Weekday,Spring,Night,20.42385169431739,0.5701223036666312,250.343620906737,12089.43929847589
8384.0,Sunday,Weekend,Winter,Night,22.238404107970652,0.0005403641589663,159.0893700277852,13803.951368085653
8385.0,Friday,Weekday,Winter,Night,15.120100161702467,0.23541750706707476,215.920625855488,10280.755667837037
8386.0,Monday,Weekday,Winter,Night,1.3320976252320786,0.9795526253458049,85.51113442283727,5636.19451585467
8387.0,Sunday,Weekend,Fall,Afternoon,-9.250223890143829,1.7171837419469078,0.0,6186.461082676995
8388.0,Saturday,Weekday,Spring,Morning,21.454092883929377,0.002365908647578907,183.32485693760808,16512.941897462002
8389.0,Wednesday,Weekday,Spring,Night,25.14233369964193,0.007777068071591953,146.25004157406744,20777.371391555946
8390.0,Tuesday,Weekend,Winter,Afternoon,16.028660239573117,1.1091089006735635,189.26577897397598,12774.69384169177
8391.0,Saturday,Weekday,Summer,Night,32.85937428647415,0.2300363217828883,346.66133887094816,28349.3898495812
8392.0,Friday,Weekend,Spring,Evening,7.763414383869068,0.024527014771169364,57.74144838471011,7357.676579092111
8393.0,Sunday,Weekday,Fall,Night,4.628034450369519,1.1831042933146858,25.14738633653954,6092.757538685814
8394.0,Thursday,Weekend,Summer,Night,18.94739372205801,0.3084918985372407,290.1530296447159,12471.670907189457
8395.0,Wednesday,Weekend,Spring,Night,25.713152921197647,0.010846636048921443,263.0443241102382,16681.466783668966
8396.0,Sunday,Weekday,Fall,Night,29.907589677599184,0.15851443828796258,363.91362903524885,19820.96674895272
8397.0,Sunday,Weekday,Summer,Midday,24.038645003271053,0.07420654121779735,40.9771327975682,14139.24315685649
8398.0,Friday,Weekday,Summer,Night,12.57271522331499,0.15008441785995263,230.58250496216436,8238.735892350407
8399.0,Saturday,Weekday,Winter,Morning,-1.318557012789828,5.679551071404937,327.9588409242174,5420.998486365804
8400.0,Friday,Weekday,Spring,Afternoon,-5.979580329379608,1.4810863101433456,207.71614948693258,5697.9900000976595
8401.0,Friday,Weekend,Summer,Morning,18.278222569095856,0.1006671481621727,448.9660924831428,14408.83254776579
8402.0,Sunday,Weekend,Winter,Midday,5.4522231035440285,0.625965017151298,180.01449373646633,6992.06924698599
8403.0,Saturday,Weekday,Spring,Night,32.95323169607762,0.01641241208685118,242.39684968995132,26404.939163231687
8404.0,Friday,Weekday,Winter,Night,21.469573175555958,0.00094068757594723,105.1539793708806,14150.49616924669
8405.0,Sunday,Weekday,Fall,Midday,-0.14838927238919553,0.6135974919620947,115.19002987579282,5193.935544162835
8406.0,Monday,Weekday,Winter,Afternoon,17.28384228071541,0.10461406094998255,309.2984525136181,10695.170735597409
8407.0,Sunday,Weekday,Spring,Midday,24.859030100160453,1.149033007155028,251.96473345487013,15104.959341826485
8408.0,Monday,Weekday,Winter,Evening,17.78657323704862,0.47569144520341083,368.3495294647915,11095.218866693958
8409.0,Wednesday,Weekend,Fall,Night,-0.5822854060831304,0.1920349289632114,135.23990521220202,5119.0495002819425
8410.0,Friday,Weekday,Summer,Morning,13.092478329463567,1.4557931116603235,112.71748621817514,9292.150221313446
8411.0,Friday,Weekday,Summer,Night,7.129334649163749,2.8857813381913426,140.0503489142161,7127.06697474832
8412.0,Sunday,Weekend,Winter,Night,29.328765788793167,1.1411376830616176,200.37924377543095,24426.87149967372
8413.0,Tuesday,Weekday,Winter,Afternoon,27.320184893659672,0.6399028893917806,323.7976365785005,23285.490610249744
8414.0,Saturday,Weekday,Winter,Morning,13.089730906344851,0.3808307263580637,349.86507789494476,11239.65209121925
8415.0,Wednesday,Weekday,Fall,Evening,16.993812239627495,0.045346670864798155,401.53334087953147,13582.58142959121
8416.0,Saturday,Weekend,Winter,Midday,0.3141007453109097,0.11617241220132729,34.0922650607734,5748.11882910572
8417.0,Friday,Weekday,Summer,Night,10.138177502364623,1.1121053578949054,142.05499921263666,8108.296523057034
8418.0,Friday,Weekday,Fall,Evening,40.0,0.6140839605410175,427.76378714823545,33339.65547465082
8419.0,Wednesday,Weekend,Winter,Night,11.115834894230765,2.676802907754029,147.13928889688376,7512.426959096708
8420.0,Thursday,Weekday,Summer,Afternoon,4.067249785148318,1.9188524075851494,0.0,5138.503914608131
8421.0,Saturday,Weekday,Spring,Night,8.615977494001774,0.4717260777726924,345.01328333466364,6730.480821121151
8422.0,Sunday,Weekday,Spring,Night,7.187459209043576,0.5474477852995665,239.06139335902287,6493.013589334795
8423.0,Wednesday,Weekday,Spring,Morning,18.947666997724546,0.3038850319417058,0.0,11883.084321720882
8424.0,Tuesday,Weekday,Spring,Night,22.57404950594535,0.040201801036870655,82.41113084416186,15351.55251082939
8425.0,Saturday,Weekend,Summer,Night,27.970262998320514,0.12324834127286127,349.61224960971686,22927.64268890104
8426.0,Friday,Weekday,Spring,Morning,10.322624711495914,1.2376507663389298,126.136792033822,8755.422111862674
8427.0,Saturday,Weekday,Summer,Midday,9.61859890836284,1.54674310120669,86.35530208768833,8015.587719088943
8428.0,Tuesday,Weekday,Winter,Night,8.932925520029464,1.8869818671566247,312.09423036420094,7605.740844440928
8429.0,Monday,Weekday,Spring,Midday,24.87744031135767,0.4738315308678796,368.8507495606652,16386.93499078937
8430.0,Wednesday,Weekend,Fall,Night,12.348271513083922,0.1991189817586303,240.5399384972729,8381.83898589407
8431.0,Wednesday,Weekday,Winter,Night,14.584757642888443,0.3582346095444397,150.48864082575315,8781.791714270386
8432.0,Friday,Weekday,Summer,Night,-1.1181731356720697,0.21275491791355394,95.80813431805495,4873.523140332376
8433.0,Wednesday,Weekday,Winter,Midday,19.111953961011654,0.11268960715667997,205.82202839540145,12328.006769925578
8434.0,Saturday,Weekday,Winter,Evening,14.73613396901575,0.40652542937496494,254.85704593146176,10548.908524378927
8435.0,Thursday,Weekday,Fall,Morning,18.037190354394863,0.07076343319381084,194.62929837505294,13034.644408852715
8436.0,Friday,Weekday,Spring,Night,7.491762915007304,0.07314396171156101,31.65169698621844,8019.348557123853
8437.0,Friday,Weekend,Winter,Morning,1.9954811681092863,0.39362541957806474,187.12277850636482,6995.159482358187
8438.0,Friday,Weekend,Summer,Midday,17.672969988795153,0.11891265363068343,271.7636563095796,14206.360771154483
8439.0,Friday,Weekend,Fall,Morning,36.074544998687045,0.018005188536506123,248.93530854498422,32564.949567640087
8440.0,Saturday,Weekday,Winter,Night,15.462363331877336,1.4368056877657664,56.13606404334601,11226.530510948183
8441.0,Wednesday,Weekday,Spring,Night,6.689550128681795,0.24737832667774062,296.0647858819671,7164.458112790904
8442.0,Sunday,Weekday,Spring,Night,-7.911806233132413,0.4135903591391939,133.0914519582525,5926.5216782472
8443.0,Friday,Weekday,Winter,Afternoon,17.549336340314273,0.6457071694072958,247.5517176364482,11231.668446727494
8444.0,Monday,Weekday,Fall,Evening,38.11957063993299,0.02011978872908704,336.75292106677915,28395.24729329034
8445.0,Friday,Weekday,Fall,Midday,9.146818015585678,1.5823007287799582,179.72576656848133,6629.4462800746705
8446.0,Tuesday,Weekday,Summer,Night,14.441193739998292,0.009594228651069403,270.0756951578645,9313.973367829065
8447.0,Saturday,Weekend,Spring,Night,18.03563920874111,0.7790715430585317,317.86493734290366,11793.454920501554
8448.0,Sunday,Weekend,Summer,Evening,9.751382834063214,0.3048941876151028,61.84641010867884,7871.090228717424
8449.0,Wednesday,Weekday,Winter,Evening,18.735643271845426,0.1541294917336986,130.35796094909762,14246.469628470759
8450.0,Saturday,Weekday,Winter,Morning,16.040725551814866,0.31283088324999075,186.98520963562865,11965.214589860529
8451.0,Monday,Weekday,Winter,Midday,10.16220113633754,0.01253541168928618,70.84525280844875,8109.039885461052
8452.0,Saturday,Weekday,Winter,Morning,34.99884922655755,0.00286537596943659,447.8081684569147,27742.79422209233
8453.0,Tuesday,Weekend,Summer,Night,14.778494276526558,0.889532059637822,93.68210179619285,9208.903109405528
8454.0,Wednesday,Weekend,Summer,Night,29.79095674434815,0.48230678494011436,225.4927961076211,19783.30008725335
8455.0,Tuesday,Weekend,Spring,Night,13.665706712712426,3.996421893898426,166.88310350956618,8192.387998225911
8456.0,Saturday,Weekend,Winter,Night,13.778808468074828,0.05513596784254715,140.51854372090241,8688.93112346292
8457.0,Sunday,Weekday,Fall,Midday,-13.40439220942531,0.17870786342573042,0.0,6596.365728722116
8458.0,Friday,Weekend,Winter,Midday,17.371875510204752,0.3010819311617127,316.15635090229915,12488.028278532434
8459.0,Tuesday,Weekday,Winter,Midday,19.62691243333288,0.10750655029679035,217.46410412367393,14368.361943087075
8460.0,Sunday,Weekday,Spring,Night,25.581731190106527,0.07732681585518897,315.7247990142872,20914.911601344815
8461.0,Wednesday,Weekend,Winter,Night,17.461733288563696,3.355732132202082,142.7471767046873,13760.172006141875
8462.0,Monday,Weekend,Fall,Morning,-5.2442764526247245,0.9663188134462503,211.53461367228005,6678.064478106583
8463.0,Saturday,Weekday,Winter,Evening,19.93164528622882,0.2008566421056605,372.09910451081186,15476.62229802754
8464.0,Tuesday,Weekday,Winter,Night,22.30632791750608,0.5900280131150805,214.89746003412134,16569.396826446773
8465.0,Sunday,Weekend,Fall,Night,19.34190983657996,0.06433537735942896,273.9848592157544,13353.19616773392
8466.0,Thursday,Weekend,Fall,Midday,33.34969139623188,0.26653519229956685,428.95677185434283,25206.691590447448
8467.0,Saturday,Weekday,Winter,Morning,14.710633881942982,0.19888977060734625,122.16157428135573,9386.410165907228
8468.0,Sunday,Weekday,Summer,Night,8.671149899897351,0.594171603618921,179.70096828401657,6886.6635968319115
8469.0,Tuesday,Weekday,Winter,Morning,13.858958174562844,1.700640294679625,243.49756375753032,8618.79277797417
8470.0,Wednesday,Weekend,Spring,Midday,30.911558256034287,0.22782226510512404,376.9253552565892,20978.695435350262
8471.0,Friday,Weekend,Spring,Midday,5.138260223115196,0.8077574560450609,0.0,5902.027381985361
8472.0,Sunday,Weekend,Spring,Morning,21.709817204138844,1.386147271856018,197.25677013458176,14877.654910100864
8473.0,Wednesday,Weekday,Summer,Afternoon,26.859668727488447,0.8731411564448447,301.62393330865507,21327.224987270103
8474.0,Wednesday,Weekday,Spring,Midday,36.22790396368021,0.28573832969026275,531.5220508304383,32120.726807669478
8475.0,Saturday,Weekend,Spring,Midday,11.01551305009382,0.09459056645814229,107.2102827876155,8558.268192584459
8476.0,Wednesday,Weekday,Spring,Midday,19.971513200838967,0.44691505047583063,117.73250276435068,13249.914605372323
8477.0,Friday,Weekday,Fall,Night,-3.5368927826547676,0.11956735689178499,84.24416351986963,4903.574973267133
8478.0,Monday,Weekend,Fall,Morning,12.484093480829959,0.3312065647154695,129.0858795573854,7905.2179320488385
8479.0,Sunday,Weekday,Winter,Afternoon,20.472152104570302,0.24421418043989895,111.64655909816621,12228.603859756322
8480.0,Monday,Weekend,Spring,Afternoon,6.542113405438002,0.09407355289353048,0.0,5825.315498299432
8481.0,Thursday,Weekday,Spring,Evening,15.360765020366903,2.121543300367211,181.70569827654526,9995.56767484887
8482.0,Friday,Weekday,Winter,Night,0.8224669594194012,0.43374780416970443,131.25407531662313,5954.730452975856
8483.0,Sunday,Weekday,Spring,Morning,15.842231997340352,3.6109218528419715,81.86130786118716,11283.247253448728
8484.0,Monday,Weekend,Summer,Midday,4.5693262330239985,0.015993132608468352,0.0,7164.105847337646
8485.0,Sunday,Weekday,Fall,Morning,31.29524953590792,0.2796756889172781,201.4095605643804,27647.385527437087
8486.0,Saturday,Weekday,Summer,Night,-13.359338677530406,0.3166883925563008,0.0,8257.696255943863
8487.0,Saturday,Weekday,Winter,Afternoon,-3.494963065149502,0.02510539637223763,55.85696901793773,6032.272795049113
8488.0,Tuesday,Weekday,Winter,Afternoon,19.87652513982715,0.11059767414724758,66.3710868452518,14225.053736044267
8489.0,Saturday,Weekday,Fall,Night,-0.9917647738364188,1.246945223216638,222.20374807912336,5866.307058751432
8490.0,Wednesday,Weekend,Fall,Morning,13.56337062442836,1.1045370408045578,266.6657778960855,9397.815606805356
8491.0,Sunday,Weekday,Fall,Morning,0.9842804316752591,0.05486895961765248,47.89737166523699,5403.949735898473
8492.0,Tuesday,Weekday,Summer,Night,9.910405224799502,0.4179699379461965,69.41592649072663,6794.566898742657
8493.0,Friday,Weekend,Winter,Morning,1.9146699543608854,0.07278960797846762,146.5765764599192,5009.674383453315
8494.0,Wednesday,Weekday,Summer,Night,7.201940612507618,0.10161478235050625,165.71869320991257,6438.750586291566
